date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:31:15	50843/50843	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Apr%202026%2006:01:15%20GMT	https://glasspollart.com/product-category/hindu-statues	C:/Users/DELL/Desktop/test4/glasspollart.com/product-category/hindu-statues.html	(from https://glasspollart.com/)
11:31:15	51041/51041	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Apr%202026%2006:01:16%20GMT	https://glasspollart.com/product-category/fiberglass-lakshmi-statues	C:/Users/DELL/Desktop/test4/glasspollart.com/product-category/fiberglass-lakshmi-statues.html	(from https://glasspollart.com/)
11:31:16	50823/50823	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Apr%202026%2006:01:16%20GMT	https://glasspollart.com/product-category/hindu-deities	C:/Users/DELL/Desktop/test4/glasspollart.com/product-category/hindu-deities.html	(from https://glasspollart.com/)
11:31:16	50886/50886	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Apr%202026%2006:01:17%20GMT	https://glasspollart.com/product-category/fiberglass-kali-idol	C:/Users/DELL/Desktop/test4/glasspollart.com/product-category/fiberglass-kali-idol.html	(from https://glasspollart.com/)
11:31:16	50939/50939	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Apr%202026%2006:01:17%20GMT	https://glasspollart.com/product-category/fiberglass-krishna-statue	C:/Users/DELL/Desktop/test4/glasspollart.com/product-category/fiberglass-krishna-statue.html	(from https://glasspollart.com/)
11:31:17	50887/50887	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Apr%202026%2006:01:17%20GMT	https://glasspollart.com/product-category/fiberglass-shiva-statue	C:/Users/DELL/Desktop/test4/glasspollart.com/product-category/fiberglass-shiva-statue.html	(from https://glasspollart.com/)
11:31:17	50908/50908	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Apr%202026%2006:01:18%20GMT	https://glasspollart.com/product-category/fiberglass-ganesh-idols	C:/Users/DELL/Desktop/test4/glasspollart.com/product-category/fiberglass-ganesh-idols.html	(from https://glasspollart.com/)
11:31:18	52933/52933	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Apr%202026%2006:01:18%20GMT	https://glasspollart.com/product-category/saraswati-statue	C:/Users/DELL/Desktop/test4/glasspollart.com/product-category/saraswati-statue.html	(from https://glasspollart.com/)
11:31:18	50941/50941	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Apr%202026%2006:01:18%20GMT	https://glasspollart.com/product-category/garden-statues	C:/Users/DELL/Desktop/test4/glasspollart.com/product-category/garden-statues.html	(from https://glasspollart.com/)
11:31:18	51497/51497	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Apr%202026%2006:01:19%20GMT	https://glasspollart.com/product-category/garden-fountain	C:/Users/DELL/Desktop/test4/glasspollart.com/product-category/garden-fountain.html	(from https://glasspollart.com/)
11:31:19	51416/51416	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Apr%202026%2006:01:19%20GMT	https://glasspollart.com/product-category/animal-statues-1	C:/Users/DELL/Desktop/test4/glasspollart.com/product-category/animal-statues-1.html	(from https://glasspollart.com/)
11:31:19	50879/50879	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Apr%202026%2006:01:20%20GMT	https://glasspollart.com/product-category/fiberglass-birds-statues	C:/Users/DELL/Desktop/test4/glasspollart.com/product-category/fiberglass-birds-statues.html	(from https://glasspollart.com/)
11:31:20	50893/50893	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Apr%202026%2006:01:20%20GMT	https://glasspollart.com/product-category/domesticated-animals	C:/Users/DELL/Desktop/test4/glasspollart.com/product-category/domesticated-animals.html	(from https://glasspollart.com/)
11:31:20	50840/50840	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Apr%202026%2006:01:21%20GMT	https://glasspollart.com/product-category/marine-animals	C:/Users/DELL/Desktop/test4/glasspollart.com/product-category/marine-animals.html	(from https://glasspollart.com/)
